1000
0	11.9	8.170865862e-13
1	11.7607997	1.792280486e-14
2	11.62170428	-6.41337993e-13
3	11.48272862	-3.611032656e-13
4	11.3438876	-8.410131357e-13
5	11.2051961	-1.096152426e-12
6	11.06666897	-2.242158686e-13
7	10.92832103	-2.859082343e-13
8	10.79016713	4.203310262e-13
9	10.65222212	-8.376006056e-13
10	10.51450076	-4.68401358e-13
11	10.37701781	4.979485325e-13
12	10.23978809	2.409133926e-12
13	10.10282627	-7.666817695e-13
14	9.966147049	-2.221655419e-12
15	9.829765129	5.26905887e-13
16	9.693695149	3.618124539e-13
17	9.557951689	-3.312541594e-13
18	9.422549299	-2.377704945e-12
19	9.287502529	-1.508085538e-12
20	9.152825839	4.365229901e-13
21	9.018533689	-1.009771879e-12
22	8.884640479	1.104704816e-12
23	8.751160519	-3.026057583e-13
24	8.618108149	-1.006176785e-12
25	8.485497529	2.700308411e-12
26	8.353342938	-7.639573628e-14
27	8.221658418	7.185131343e-13
28	8.090458068	-2.339619423e-12
29	7.959755898	-1.692839639e-12
30	7.829565858	1.088077509e-13
31	7.699901778	-5.97571943e-13
32	7.570777488	-1.674920345e-12
33	7.442206728	-1.002806385e-12
34	7.314203148	-1.020107773e-13
35	7.186780308	6.903702933e-14
36	7.059951738	8.338369921e-13
37	6.933730878	7.302533615e-15
38	6.808131048	1.554877927e-13
39	6.683165508	-2.170425337e-12
40	6.558847428	1.979548343e-12
41	6.435189948	1.533195019e-12
42	6.312205998	-3.436684666e-12
43	6.189908508	-6.417241847e-13
44	6.068310288	4.943253524e-13
45	5.947424028	-9.241637156e-13
46	5.827262388	8.313653654e-14
47	5.707837878	-2.33737249e-12
48	5.589162888	8.886621676e-13
49	5.471249718	9.440490764e-13
50	5.354110608	-7.459818954e-13
51	5.237757618	4.543299375e-13
52	5.122202778	-9.95391505e-14
53	5.007457907	-1.722386813e-12
54	4.893534797	-2.297489422e-13
55	4.780445087	1.219747807e-12
56	4.668200297	-8.230517117e-13
57	4.556811827	-7.337361083e-13
58	4.446290987	1.433768215e-12
59	4.336648937	-3.134472121e-14
60	4.227896717	-2.598129113e-12
61	4.120045217	1.556226087e-12
62	4.013105237	-1.455675816e-12
63	3.907087427	-8.343987255e-13
64	3.802002317	-2.107623548e-13
65	3.697860287	-5.153341799e-13
66	3.594671627	3.533302803e-13
67	3.492446417	-1.265023515e-12
